category,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,is_premium,source,review_status
Greffier / Droit,Concours,Un jugement est généralement une décision rendue par :,Une juridiction,Un commerçant,Un marché,Une association sportive,0,Le jugement est une décision rendue par une juridiction compétente.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Le droit civil règle principalement :,Les techniques agricoles,Les matchs sportifs,Les rapports entre personnes privées,Les phénomènes climatiques,2,"Le droit civil concerne notamment les personnes, les biens, les obligations et la famille.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Le droit pénal a pour objet principal :,Les compétitions scolaires,Les règles de grammaire,Les infractions et les peines,Les recettes de cuisine,2,Le droit pénal définit les infractions et les sanctions applicables.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Une constitution est principalement :,Un contrat de vente simple,Une note de service privée,La loi fondamentale d’un État,Un manuel de mathématiques,2,La Constitution organise les institutions et fixe les principes fondamentaux de l’État.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Un recours sert généralement à :,Demander le réexamen ou la contestation d’une décision,Créer une nouvelle monnaie,Mesurer une distance,Écrire une chanson,0,Un recours permet de contester ou faire réexaminer une décision selon les règles prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Une audience est généralement :,Un outil agricole,Une séance au cours de laquelle une juridiction examine une affaire,Une monnaie,Un village,1,L’audience est le moment où une juridiction entend les parties ou examine une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Le ministère public est souvent représenté par :,Le procureur,Le bibliothécaire,Le comptable privé,Le géomètre,0,Le procureur représente le ministère public dans de nombreuses procédures judiciaires.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Un procès-verbal sert principalement à :,Calculer une aire,Mesurer la pluie,Constater officiellement des faits ou déclarations,Composer une chanson,2,"Un procès-verbal consigne officiellement des faits, déclarations ou constatations.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,La prescription désigne généralement :,Un acte de naissance,Un diplôme sportif,L’écoulement d’un délai qui peut éteindre une action ou une peine,Une décoration,2,La prescription est liée à l’effet juridique du temps qui passe.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Un témoin est une personne qui :,Dirige le marché,Fixe les impôts,Rédige seule la loi,Rapporte des faits qu’elle a vus ou connus,3,Le témoin apporte des informations sur des faits utiles à l’affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Une preuve sert principalement à :,Établir la réalité d’un fait allégué,Orner un bâtiment,Choisir une couleur,Calculer une distance,0,La preuve permet de démontrer l’existence ou l’exactitude d’un fait.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Une notification a pour but de :,Acheter un véhicule,Repeindre un tribunal,Mesurer une parcelle,Porter officiellement une information à la connaissance d’une personne,3,Notifier consiste à informer officiellement une personne selon une procédure prévue.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Une assignation est généralement :,Une opération de calcul mental,Une carte géographique,Un acte invitant une personne à comparaître devant une juridiction,Un registre agricole,2,L’assignation met une personne en demeure de comparaître devant une juridiction.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Le dossier de procédure contient généralement :,Des cartes de sport,Des recettes de cuisine,Des outils de maçonnerie,Les pièces et actes relatifs à une affaire,3,Le dossier regroupe les documents utiles au traitement d’une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,L’appel est un recours qui permet généralement de :,Remplacer une monnaie,Annuler une addition,Changer la météo,Demander le réexamen d’une décision par une juridiction supérieure,3,L’appel vise à faire contrôler ou réexaminer une décision par une juridiction supérieure.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Le casier judiciaire renseigne principalement sur :,Les condamnations pénales d’une personne,Les résultats sportifs,Les récoltes agricoles,Les notes scolaires,0,Le casier judiciaire centralise des informations relatives à certaines condamnations pénales.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,Un acte authentique est généralement reçu par :,Un officier public compétent,Un joueur,Un voisin,Un commerçant quelconque,0,L’acte authentique est établi par un officier public habilité dans les formes prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Une cérémonie officielle ». Quelle réponse correcte faut-il retenir pour : En droit, une infraction est généralement :",Un acte toujours autorisé,Un comportement interdit par la loi et sanctionné,Une simple opinion personnelle,Une cérémonie officielle,1,Une infraction est un comportement prévu et puni par la loi pénale.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « La prescription ». Quelle réponse correcte faut-il retenir pour : Quel principe signifie qu’une personne est considérée innocente tant que sa culpabilité n’est pas établie ?",La présomption d’innocence,La confiscation,La récidive,La prescription,0,La présomption d’innocence protège toute personne poursuivie jusqu’à une décision établissant sa culpabilité.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Arrêter les citoyens ». Quelle réponse correcte faut-il retenir pour : Dans l’organisation judiciaire, le greffier a notamment pour rôle de :",Arrêter les citoyens,Rendre seul les jugements,Fixer les impôts,Authentifier et conserver les actes de procédure,3,"Le greffier assiste la juridiction, tient les registres et authentifie les actes de procédure.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Une association sportive ». Quelle réponse correcte faut-il retenir pour : Un jugement est généralement une décision rendue par :",Une association sportive,Un marché,Un commerçant,Une juridiction,3,Le jugement est une décision rendue par une juridiction compétente.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Les matchs sportifs ». Quelle réponse correcte faut-il retenir pour : Le droit civil règle principalement :",Les techniques agricoles,Les phénomènes climatiques,Les matchs sportifs,Les rapports entre personnes privées,3,"Le droit civil concerne notamment les personnes, les biens, les obligations et la famille.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Les compétitions scolaires ». Quelle réponse correcte faut-il retenir pour : Le droit pénal a pour objet principal :",Les règles de grammaire,Les recettes de cuisine,Les compétitions scolaires,Les infractions et les peines,3,Le droit pénal définit les infractions et les sanctions applicables.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un contrat de vente simple ». Quelle réponse correcte faut-il retenir pour : Une constitution est principalement :",Un manuel de mathématiques,La loi fondamentale d’un État,Un contrat de vente simple,Une note de service privée,1,La Constitution organise les institutions et fixe les principes fondamentaux de l’État.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Écrire une chanson ». Quelle réponse correcte faut-il retenir pour : Un recours sert généralement à :",Créer une nouvelle monnaie,Écrire une chanson,Mesurer une distance,Demander le réexamen ou la contestation d’une décision,3,Un recours permet de contester ou faire réexaminer une décision selon les règles prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un village ». Quelle réponse correcte faut-il retenir pour : Une audience est généralement :",Une monnaie,Un village,Une séance au cours de laquelle une juridiction examine une affaire,Un outil agricole,2,L’audience est le moment où une juridiction entend les parties ou examine une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Le comptable privé ». Quelle réponse correcte faut-il retenir pour : Le ministère public est souvent représenté par :",Le procureur,Le bibliothécaire,Le géomètre,Le comptable privé,0,Le procureur représente le ministère public dans de nombreuses procédures judiciaires.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Composer une chanson ». Quelle réponse correcte faut-il retenir pour : Un procès-verbal sert principalement à :",Calculer une aire,Composer une chanson,Constater officiellement des faits ou déclarations,Mesurer la pluie,2,"Un procès-verbal consigne officiellement des faits, déclarations ou constatations.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un acte de naissance ». Quelle réponse correcte faut-il retenir pour : La prescription désigne généralement :",Une décoration,Un acte de naissance,Un diplôme sportif,L’écoulement d’un délai qui peut éteindre une action ou une peine,3,La prescription est liée à l’effet juridique du temps qui passe.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Rédige seule la loi ». Quelle réponse correcte faut-il retenir pour : Un témoin est une personne qui :",Rédige seule la loi,Rapporte des faits qu’elle a vus ou connus,Fixe les impôts,Dirige le marché,1,Le témoin apporte des informations sur des faits utiles à l’affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Calculer une distance ». Quelle réponse correcte faut-il retenir pour : Une preuve sert principalement à :",Orner un bâtiment,Calculer une distance,Établir la réalité d’un fait allégué,Choisir une couleur,2,La preuve permet de démontrer l’existence ou l’exactitude d’un fait.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Acheter un véhicule ». Quelle réponse correcte faut-il retenir pour : Une notification a pour but de :",Acheter un véhicule,Mesurer une parcelle,Porter officiellement une information à la connaissance d’une personne,Repeindre un tribunal,2,Notifier consiste à informer officiellement une personne selon une procédure prévue.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un registre agricole ». Quelle réponse correcte faut-il retenir pour : Une assignation est généralement :",Un acte invitant une personne à comparaître devant une juridiction,Une opération de calcul mental,Une carte géographique,Un registre agricole,0,L’assignation met une personne en demeure de comparaître devant une juridiction.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Des cartes de sport ». Quelle réponse correcte faut-il retenir pour : Le dossier de procédure contient généralement :",Des outils de maçonnerie,Des recettes de cuisine,Les pièces et actes relatifs à une affaire,Des cartes de sport,2,Le dossier regroupe les documents utiles au traitement d’une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Changer la météo ». Quelle réponse correcte faut-il retenir pour : L’appel est un recours qui permet généralement de :",Changer la météo,Demander le réexamen d’une décision par une juridiction supérieure,Annuler une addition,Remplacer une monnaie,1,L’appel vise à faire contrôler ou réexaminer une décision par une juridiction supérieure.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Les récoltes agricoles ». Quelle réponse correcte faut-il retenir pour : Le casier judiciaire renseigne principalement sur :",Les récoltes agricoles,Les notes scolaires,Les condamnations pénales d’une personne,Les résultats sportifs,2,Le casier judiciaire centralise des informations relatives à certaines condamnations pénales.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un commerçant quelconque ». Quelle réponse correcte faut-il retenir pour : Un acte authentique est généralement reçu par :",Un officier public compétent,Un joueur,Un commerçant quelconque,Un voisin,0,L’acte authentique est établi par un officier public habilité dans les formes prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un acte toujours autorisé ». Quelle réponse correcte faut-il retenir pour : En droit, une infraction est généralement :",Une simple opinion personnelle,Une cérémonie officielle,Un acte toujours autorisé,Un comportement interdit par la loi et sanctionné,3,Une infraction est un comportement prévu et puni par la loi pénale.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « La confiscation ». Quelle réponse correcte faut-il retenir pour : Quel principe signifie qu’une personne est considérée innocente tant que sa culpabilité n’est pas établie ?",La présomption d’innocence,La confiscation,La prescription,La récidive,0,La présomption d’innocence protège toute personne poursuivie jusqu’à une décision établissant sa culpabilité.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Fixer les impôts ». Quelle réponse correcte faut-il retenir pour : Dans l’organisation judiciaire, le greffier a notamment pour rôle de :",Rendre seul les jugements,Fixer les impôts,Authentifier et conserver les actes de procédure,Arrêter les citoyens,2,"Le greffier assiste la juridiction, tient les registres et authentifie les actes de procédure.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un commerçant ». Quelle réponse correcte faut-il retenir pour : Un jugement est généralement une décision rendue par :",Un marché,Une juridiction,Un commerçant,Une association sportive,1,Le jugement est une décision rendue par une juridiction compétente.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Les phénomènes climatiques ». Quelle réponse correcte faut-il retenir pour : Le droit civil règle principalement :",Les phénomènes climatiques,Les matchs sportifs,Les rapports entre personnes privées,Les techniques agricoles,2,"Le droit civil concerne notamment les personnes, les biens, les obligations et la famille.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Les règles de grammaire ». Quelle réponse correcte faut-il retenir pour : Le droit pénal a pour objet principal :",Les compétitions scolaires,Les recettes de cuisine,Les infractions et les peines,Les règles de grammaire,2,Le droit pénal définit les infractions et les sanctions applicables.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Une note de service privée ». Quelle réponse correcte faut-il retenir pour : Une constitution est principalement :",Un manuel de mathématiques,Un contrat de vente simple,Une note de service privée,La loi fondamentale d’un État,3,La Constitution organise les institutions et fixe les principes fondamentaux de l’État.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Mesurer une distance ». Quelle réponse correcte faut-il retenir pour : Un recours sert généralement à :",Mesurer une distance,Créer une nouvelle monnaie,Écrire une chanson,Demander le réexamen ou la contestation d’une décision,3,Un recours permet de contester ou faire réexaminer une décision selon les règles prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un outil agricole ». Quelle réponse correcte faut-il retenir pour : Une audience est généralement :",Un village,Une monnaie,Un outil agricole,Une séance au cours de laquelle une juridiction examine une affaire,3,L’audience est le moment où une juridiction entend les parties ou examine une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Le bibliothécaire ». Quelle réponse correcte faut-il retenir pour : Le ministère public est souvent représenté par :",Le comptable privé,Le bibliothécaire,Le géomètre,Le procureur,3,Le procureur représente le ministère public dans de nombreuses procédures judiciaires.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Mesurer la pluie ». Quelle réponse correcte faut-il retenir pour : Un procès-verbal sert principalement à :",Constater officiellement des faits ou déclarations,Composer une chanson,Calculer une aire,Mesurer la pluie,0,"Un procès-verbal consigne officiellement des faits, déclarations ou constatations.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un diplôme sportif ». Quelle réponse correcte faut-il retenir pour : La prescription désigne généralement :",Une décoration,Un acte de naissance,Un diplôme sportif,L’écoulement d’un délai qui peut éteindre une action ou une peine,3,La prescription est liée à l’effet juridique du temps qui passe.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Dirige le marché ». Quelle réponse correcte faut-il retenir pour : Un témoin est une personne qui :",Dirige le marché,Fixe les impôts,Rédige seule la loi,Rapporte des faits qu’elle a vus ou connus,3,Le témoin apporte des informations sur des faits utiles à l’affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Choisir une couleur ». Quelle réponse correcte faut-il retenir pour : Une preuve sert principalement à :",Orner un bâtiment,Choisir une couleur,Établir la réalité d’un fait allégué,Calculer une distance,2,La preuve permet de démontrer l’existence ou l’exactitude d’un fait.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Mesurer une parcelle ». Quelle réponse correcte faut-il retenir pour : Une notification a pour but de :",Acheter un véhicule,Porter officiellement une information à la connaissance d’une personne,Mesurer une parcelle,Repeindre un tribunal,1,Notifier consiste à informer officiellement une personne selon une procédure prévue.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Une opération de calcul mental ». Quelle réponse correcte faut-il retenir pour : Une assignation est généralement :",Un registre agricole,Un acte invitant une personne à comparaître devant une juridiction,Une opération de calcul mental,Une carte géographique,1,L’assignation met une personne en demeure de comparaître devant une juridiction.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Des outils de maçonnerie ». Quelle réponse correcte faut-il retenir pour : Le dossier de procédure contient généralement :",Les pièces et actes relatifs à une affaire,Des recettes de cuisine,Des outils de maçonnerie,Des cartes de sport,0,Le dossier regroupe les documents utiles au traitement d’une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Remplacer une monnaie ». Quelle réponse correcte faut-il retenir pour : L’appel est un recours qui permet généralement de :",Annuler une addition,Changer la météo,Demander le réexamen d’une décision par une juridiction supérieure,Remplacer une monnaie,2,L’appel vise à faire contrôler ou réexaminer une décision par une juridiction supérieure.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Les résultats sportifs ». Quelle réponse correcte faut-il retenir pour : Le casier judiciaire renseigne principalement sur :",Les condamnations pénales d’une personne,Les résultats sportifs,Les récoltes agricoles,Les notes scolaires,0,Le casier judiciaire centralise des informations relatives à certaines condamnations pénales.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"En préparation greffier, une proposition erronée indique « Un voisin ». Quelle réponse correcte faut-il retenir pour : Un acte authentique est généralement reçu par :",Un commerçant quelconque,Un joueur,Un officier public compétent,Un voisin,2,L’acte authentique est établi par un officier public habilité dans les formes prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Une simple opinion personnelle ». Quelle réponse correcte faut-il retenir pour : En droit, une infraction est généralement :",Un comportement interdit par la loi et sanctionné,Une cérémonie officielle,Une simple opinion personnelle,Un acte toujours autorisé,0,Une infraction est un comportement prévu et puni par la loi pénale.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « La récidive ». Quelle réponse correcte faut-il retenir pour : Quel principe signifie qu’une personne est considérée innocente tant que sa culpabilité n’est pas établie ?",La présomption d’innocence,La confiscation,La récidive,La prescription,0,La présomption d’innocence protège toute personne poursuivie jusqu’à une décision établissant sa culpabilité.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Rendre seul les jugements ». Quelle réponse correcte faut-il retenir pour : Dans l’organisation judiciaire, le greffier a notamment pour rôle de :",Arrêter les citoyens,Rendre seul les jugements,Fixer les impôts,Authentifier et conserver les actes de procédure,3,"Le greffier assiste la juridiction, tient les registres et authentifie les actes de procédure.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un marché ». Quelle réponse correcte faut-il retenir pour : Un jugement est généralement une décision rendue par :",Une juridiction,Un marché,Un commerçant,Une association sportive,0,Le jugement est une décision rendue par une juridiction compétente.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Les techniques agricoles ». Quelle réponse correcte faut-il retenir pour : Le droit civil règle principalement :",Les phénomènes climatiques,Les rapports entre personnes privées,Les matchs sportifs,Les techniques agricoles,1,"Le droit civil concerne notamment les personnes, les biens, les obligations et la famille.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Les recettes de cuisine ». Quelle réponse correcte faut-il retenir pour : Le droit pénal a pour objet principal :",Les recettes de cuisine,Les infractions et les peines,Les compétitions scolaires,Les règles de grammaire,1,Le droit pénal définit les infractions et les sanctions applicables.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un manuel de mathématiques ». Quelle réponse correcte faut-il retenir pour : Une constitution est principalement :",Une note de service privée,Un manuel de mathématiques,La loi fondamentale d’un État,Un contrat de vente simple,2,La Constitution organise les institutions et fixe les principes fondamentaux de l’État.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Créer une nouvelle monnaie ». Quelle réponse correcte faut-il retenir pour : Un recours sert généralement à :",Demander le réexamen ou la contestation d’une décision,Créer une nouvelle monnaie,Écrire une chanson,Mesurer une distance,0,Un recours permet de contester ou faire réexaminer une décision selon les règles prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Une monnaie ». Quelle réponse correcte faut-il retenir pour : Une audience est généralement :",Un village,Une monnaie,Un outil agricole,Une séance au cours de laquelle une juridiction examine une affaire,3,L’audience est le moment où une juridiction entend les parties ou examine une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Le géomètre ». Quelle réponse correcte faut-il retenir pour : Le ministère public est souvent représenté par :",Le comptable privé,Le bibliothécaire,Le géomètre,Le procureur,3,Le procureur représente le ministère public dans de nombreuses procédures judiciaires.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Calculer une aire ». Quelle réponse correcte faut-il retenir pour : Un procès-verbal sert principalement à :",Composer une chanson,Calculer une aire,Mesurer la pluie,Constater officiellement des faits ou déclarations,3,"Un procès-verbal consigne officiellement des faits, déclarations ou constatations.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Une décoration ». Quelle réponse correcte faut-il retenir pour : La prescription désigne généralement :",Une décoration,L’écoulement d’un délai qui peut éteindre une action ou une peine,Un diplôme sportif,Un acte de naissance,1,La prescription est liée à l’effet juridique du temps qui passe.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Fixe les impôts ». Quelle réponse correcte faut-il retenir pour : Un témoin est une personne qui :",Rapporte des faits qu’elle a vus ou connus,Fixe les impôts,Rédige seule la loi,Dirige le marché,0,Le témoin apporte des informations sur des faits utiles à l’affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Orner un bâtiment ». Quelle réponse correcte faut-il retenir pour : Une preuve sert principalement à :",Établir la réalité d’un fait allégué,Orner un bâtiment,Calculer une distance,Choisir une couleur,0,La preuve permet de démontrer l’existence ou l’exactitude d’un fait.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Repeindre un tribunal ». Quelle réponse correcte faut-il retenir pour : Une notification a pour but de :",Mesurer une parcelle,Repeindre un tribunal,Porter officiellement une information à la connaissance d’une personne,Acheter un véhicule,2,Notifier consiste à informer officiellement une personne selon une procédure prévue.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Une carte géographique ». Quelle réponse correcte faut-il retenir pour : Une assignation est généralement :",Un acte invitant une personne à comparaître devant une juridiction,Un registre agricole,Une opération de calcul mental,Une carte géographique,0,L’assignation met une personne en demeure de comparaître devant une juridiction.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Des recettes de cuisine ». Quelle réponse correcte faut-il retenir pour : Le dossier de procédure contient généralement :",Des cartes de sport,Les pièces et actes relatifs à une affaire,Des outils de maçonnerie,Des recettes de cuisine,1,Le dossier regroupe les documents utiles au traitement d’une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Annuler une addition ». Quelle réponse correcte faut-il retenir pour : L’appel est un recours qui permet généralement de :",Demander le réexamen d’une décision par une juridiction supérieure,Remplacer une monnaie,Annuler une addition,Changer la météo,0,L’appel vise à faire contrôler ou réexaminer une décision par une juridiction supérieure.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Les notes scolaires ». Quelle réponse correcte faut-il retenir pour : Le casier judiciaire renseigne principalement sur :",Les condamnations pénales d’une personne,Les récoltes agricoles,Les notes scolaires,Les résultats sportifs,0,Le casier judiciaire centralise des informations relatives à certaines condamnations pénales.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un joueur ». Quelle réponse correcte faut-il retenir pour : Un acte authentique est généralement reçu par :",Un joueur,Un commerçant quelconque,Un voisin,Un officier public compétent,3,L’acte authentique est établi par un officier public habilité dans les formes prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Une cérémonie officielle ». Quelle réponse correcte faut-il retenir pour : En droit, une infraction est généralement :",Un acte toujours autorisé,Une cérémonie officielle,Un comportement interdit par la loi et sanctionné,Une simple opinion personnelle,2,Une infraction est un comportement prévu et puni par la loi pénale.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « La prescription ». Quelle réponse correcte faut-il retenir pour : Quel principe signifie qu’une personne est considérée innocente tant que sa culpabilité n’est pas établie ?",La prescription,La confiscation,La présomption d’innocence,La récidive,2,La présomption d’innocence protège toute personne poursuivie jusqu’à une décision établissant sa culpabilité.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Arrêter les citoyens ». Quelle réponse correcte faut-il retenir pour : Dans l’organisation judiciaire, le greffier a notamment pour rôle de :",Fixer les impôts,Arrêter les citoyens,Authentifier et conserver les actes de procédure,Rendre seul les jugements,2,"Le greffier assiste la juridiction, tient les registres et authentifie les actes de procédure.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Une association sportive ». Quelle réponse correcte faut-il retenir pour : Un jugement est généralement une décision rendue par :",Un commerçant,Un marché,Une association sportive,Une juridiction,3,Le jugement est une décision rendue par une juridiction compétente.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
